,level_0,index,file_path,filename,class
482,482,1365,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_150174.jpg,EO_150174.jpg,eosinophil
483,483,1366,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_150200.jpg,EO_150200.jpg,eosinophil
484,484,1369,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_150810.jpg,EO_150810.jpg,eosinophil
485,485,1371,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_151442.jpg,EO_151442.jpg,eosinophil
486,486,1372,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_151527.jpg,EO_151527.jpg,eosinophil
487,487,1374,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_152383.jpg,EO_152383.jpg,eosinophil
488,488,1375,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_152760.jpg,EO_152760.jpg,eosinophil
489,489,1376,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_152922.jpg,EO_152922.jpg,eosinophil
490,490,1377,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_15383.jpg,EO_15383.jpg,eosinophil
491,491,1378,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_154678.jpg,EO_154678.jpg,eosinophil
492,492,1381,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_155258.jpg,EO_155258.jpg,eosinophil
493,493,1385,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_155490.jpg,EO_155490.jpg,eosinophil
494,494,1386,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_155874.jpg,EO_155874.jpg,eosinophil
495,495,1390,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_157176.jpg,EO_157176.jpg,eosinophil
496,496,1391,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_157965.jpg,EO_157965.jpg,eosinophil
497,497,1392,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_158003.jpg,EO_158003.jpg,eosinophil
498,498,1394,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_158113.jpg,EO_158113.jpg,eosinophil
499,499,1395,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_15818.jpg,EO_15818.jpg,eosinophil
500,500,1396,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_158718.jpg,EO_158718.jpg,eosinophil
501,501,1397,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_158845.jpg,EO_158845.jpg,eosinophil
502,502,1398,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_158905.jpg,EO_158905.jpg,eosinophil
503,503,1399,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_159306.jpg,EO_159306.jpg,eosinophil
504,504,1401,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_159731.jpg,EO_159731.jpg,eosinophil
505,505,1402,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_159892.jpg,EO_159892.jpg,eosinophil
506,506,1404,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_16004.jpg,EO_16004.jpg,eosinophil
507,507,1407,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_161514.jpg,EO_161514.jpg,eosinophil
508,508,1408,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_161563.jpg,EO_161563.jpg,eosinophil
509,509,1411,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_162015.jpg,EO_162015.jpg,eosinophil
510,510,1417,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_162742.jpg,EO_162742.jpg,eosinophil
511,511,1419,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_162984.jpg,EO_162984.jpg,eosinophil
512,512,1421,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_163905.jpg,EO_163905.jpg,eosinophil
513,513,1422,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_16412.jpg,EO_16412.jpg,eosinophil
514,514,1423,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_164277.jpg,EO_164277.jpg,eosinophil
515,515,1424,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_164354.jpg,EO_164354.jpg,eosinophil
516,516,1426,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_164591.jpg,EO_164591.jpg,eosinophil
517,517,1427,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_164931.jpg,EO_164931.jpg,eosinophil
518,518,1429,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_165140.jpg,EO_165140.jpg,eosinophil
519,519,1430,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_165152.jpg,EO_165152.jpg,eosinophil
520,520,1431,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_165287.jpg,EO_165287.jpg,eosinophil
521,521,1432,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_165454.jpg,EO_165454.jpg,eosinophil
522,522,1433,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_165986.jpg,EO_165986.jpg,eosinophil
523,523,1434,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_166013.jpg,EO_166013.jpg,eosinophil
524,524,1435,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_166091.jpg,EO_166091.jpg,eosinophil
525,525,1436,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_166195.jpg,EO_166195.jpg,eosinophil
526,526,1437,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_166242.jpg,EO_166242.jpg,eosinophil
527,527,1439,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_166572.jpg,EO_166572.jpg,eosinophil
528,528,1440,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_166978.jpg,EO_166978.jpg,eosinophil
529,529,1441,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_167179.jpg,EO_167179.jpg,eosinophil
530,530,1444,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_168740.jpg,EO_168740.jpg,eosinophil
531,531,1445,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_168745.jpg,EO_168745.jpg,eosinophil
532,532,1447,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_169661.jpg,EO_169661.jpg,eosinophil
533,533,1448,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_169682.jpg,EO_169682.jpg,eosinophil
534,534,1449,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_169810.jpg,EO_169810.jpg,eosinophil
535,535,1450,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_170131.jpg,EO_170131.jpg,eosinophil
536,536,1455,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_171660.jpg,EO_171660.jpg,eosinophil
537,537,1456,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_171706.jpg,EO_171706.jpg,eosinophil
538,538,1458,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_172217.jpg,EO_172217.jpg,eosinophil
539,539,1459,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_172593.jpg,EO_172593.jpg,eosinophil
540,540,1464,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_174412.jpg,EO_174412.jpg,eosinophil
541,541,1467,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_175923.jpg,EO_175923.jpg,eosinophil
542,542,1468,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_176538.jpg,EO_176538.jpg,eosinophil
543,543,1469,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_176988.jpg,EO_176988.jpg,eosinophil
544,544,1475,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_180121.jpg,EO_180121.jpg,eosinophil
545,545,1477,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_182160.jpg,EO_182160.jpg,eosinophil
546,546,1478,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_182479.jpg,EO_182479.jpg,eosinophil
547,547,1481,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_185146.jpg,EO_185146.jpg,eosinophil
548,548,1482,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_185749.jpg,EO_185749.jpg,eosinophil
549,549,1483,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_185985.jpg,EO_185985.jpg,eosinophil
550,550,1484,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_186769.jpg,EO_186769.jpg,eosinophil
551,551,1486,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_187031.jpg,EO_187031.jpg,eosinophil
552,552,1488,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_188199.jpg,EO_188199.jpg,eosinophil
553,553,1489,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_188271.jpg,EO_188271.jpg,eosinophil
554,554,1492,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_189266.jpg,EO_189266.jpg,eosinophil
555,555,1493,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_189413.jpg,EO_189413.jpg,eosinophil
556,556,1494,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_189430.jpg,EO_189430.jpg,eosinophil
557,557,1495,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_189610.jpg,EO_189610.jpg,eosinophil
558,558,1496,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_189922.jpg,EO_189922.jpg,eosinophil
559,559,1498,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_190093.jpg,EO_190093.jpg,eosinophil
560,560,1499,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_190201.jpg,EO_190201.jpg,eosinophil
561,561,1500,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_19043.jpg,EO_19043.jpg,eosinophil
562,562,1501,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_190519.jpg,EO_190519.jpg,eosinophil
563,563,1502,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_190539.jpg,EO_190539.jpg,eosinophil
564,564,1503,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_190993.jpg,EO_190993.jpg,eosinophil
565,565,1505,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_192015.jpg,EO_192015.jpg,eosinophil
566,566,1506,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_192128.jpg,EO_192128.jpg,eosinophil
567,567,1507,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_192449.jpg,EO_192449.jpg,eosinophil
568,568,1508,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_192945.jpg,EO_192945.jpg,eosinophil
569,569,1509,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_193184.jpg,EO_193184.jpg,eosinophil
570,570,1511,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_193797.jpg,EO_193797.jpg,eosinophil
571,571,1514,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_195225.jpg,EO_195225.jpg,eosinophil
572,572,1515,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_195559.jpg,EO_195559.jpg,eosinophil
573,573,1516,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_195564.jpg,EO_195564.jpg,eosinophil
574,574,1517,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_195632.jpg,EO_195632.jpg,eosinophil
575,575,1520,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_196236.jpg,EO_196236.jpg,eosinophil
576,576,1521,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_197001.jpg,EO_197001.jpg,eosinophil
577,577,1522,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_197212.jpg,EO_197212.jpg,eosinophil
578,578,1523,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_197217.jpg,EO_197217.jpg,eosinophil
579,579,1524,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_197396.jpg,EO_197396.jpg,eosinophil
580,580,1525,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_197483.jpg,EO_197483.jpg,eosinophil
581,581,1527,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_197585.jpg,EO_197585.jpg,eosinophil
582,582,1529,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_198556.jpg,EO_198556.jpg,eosinophil
583,583,1537,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_201623.jpg,EO_201623.jpg,eosinophil
584,584,1538,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_201647.jpg,EO_201647.jpg,eosinophil
585,585,1540,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_202909.jpg,EO_202909.jpg,eosinophil
586,586,1541,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_202912.jpg,EO_202912.jpg,eosinophil
587,587,1542,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_20293.jpg,EO_20293.jpg,eosinophil
588,588,1543,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_204284.jpg,EO_204284.jpg,eosinophil
589,589,1544,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_204781.jpg,EO_204781.jpg,eosinophil
590,590,1545,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_206279.jpg,EO_206279.jpg,eosinophil
591,591,1550,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_208094.jpg,EO_208094.jpg,eosinophil
592,592,1551,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_209028.jpg,EO_209028.jpg,eosinophil
593,593,1552,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_209177.jpg,EO_209177.jpg,eosinophil
594,594,1553,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_209227.jpg,EO_209227.jpg,eosinophil
595,595,1554,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_209322.jpg,EO_209322.jpg,eosinophil
596,596,1556,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_210086.jpg,EO_210086.jpg,eosinophil
597,597,1557,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_210100.jpg,EO_210100.jpg,eosinophil
598,598,1558,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_210291.jpg,EO_210291.jpg,eosinophil
599,599,1561,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_210789.jpg,EO_210789.jpg,eosinophil
600,600,1566,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_212482.jpg,EO_212482.jpg,eosinophil
601,601,1567,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_212509.jpg,EO_212509.jpg,eosinophil
602,602,1569,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_213116.jpg,EO_213116.jpg,eosinophil
603,603,1572,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_213595.jpg,EO_213595.jpg,eosinophil
604,604,1575,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_214664.jpg,EO_214664.jpg,eosinophil
605,605,1579,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_215530.jpg,EO_215530.jpg,eosinophil
606,606,1582,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_216577.jpg,EO_216577.jpg,eosinophil
607,607,1583,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_216756.jpg,EO_216756.jpg,eosinophil
608,608,1585,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_217069.jpg,EO_217069.jpg,eosinophil
609,609,1587,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_217802.jpg,EO_217802.jpg,eosinophil
610,610,1588,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_218066.jpg,EO_218066.jpg,eosinophil
611,611,1592,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_218637.jpg,EO_218637.jpg,eosinophil
612,612,1593,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_219068.jpg,EO_219068.jpg,eosinophil
613,613,1594,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_21910.jpg,EO_21910.jpg,eosinophil
614,614,1596,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_219948.jpg,EO_219948.jpg,eosinophil
615,615,1597,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_219955.jpg,EO_219955.jpg,eosinophil
616,616,1598,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_220046.jpg,EO_220046.jpg,eosinophil
617,617,1599,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_220099.jpg,EO_220099.jpg,eosinophil
618,618,1600,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_220125.jpg,EO_220125.jpg,eosinophil
619,619,1601,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_220240.jpg,EO_220240.jpg,eosinophil
620,620,1602,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_220632.jpg,EO_220632.jpg,eosinophil
621,621,1603,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_220741.jpg,EO_220741.jpg,eosinophil
622,622,1605,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_220816.jpg,EO_220816.jpg,eosinophil
623,623,1607,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_220987.jpg,EO_220987.jpg,eosinophil
624,624,1608,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_22156.jpg,EO_22156.jpg,eosinophil
625,625,1614,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_222702.jpg,EO_222702.jpg,eosinophil
626,626,1615,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_223595.jpg,EO_223595.jpg,eosinophil
627,627,1617,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_223868.jpg,EO_223868.jpg,eosinophil
628,628,1619,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_224302.jpg,EO_224302.jpg,eosinophil
629,629,1620,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_224498.jpg,EO_224498.jpg,eosinophil
630,630,1621,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_225010.jpg,EO_225010.jpg,eosinophil
631,631,1622,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_225016.jpg,EO_225016.jpg,eosinophil
632,632,1623,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_225123.jpg,EO_225123.jpg,eosinophil
633,633,1626,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_225481.jpg,EO_225481.jpg,eosinophil
634,634,1627,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_225755.jpg,EO_225755.jpg,eosinophil
635,635,1628,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_225902.jpg,EO_225902.jpg,eosinophil
636,636,1629,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_226872.jpg,EO_226872.jpg,eosinophil
637,637,1630,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_227113.jpg,EO_227113.jpg,eosinophil
638,638,1634,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_22814.jpg,EO_22814.jpg,eosinophil
639,639,1636,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_228632.jpg,EO_228632.jpg,eosinophil
640,640,1638,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_229336.jpg,EO_229336.jpg,eosinophil
641,641,1640,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_229495.jpg,EO_229495.jpg,eosinophil
642,642,1641,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_229502.jpg,EO_229502.jpg,eosinophil
643,643,1642,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_230241.jpg,EO_230241.jpg,eosinophil
644,644,1644,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_230805.jpg,EO_230805.jpg,eosinophil
645,645,1645,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_230870.jpg,EO_230870.jpg,eosinophil
646,646,1647,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_230938.jpg,EO_230938.jpg,eosinophil
647,647,1648,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_231321.jpg,EO_231321.jpg,eosinophil
648,648,1649,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_231928.jpg,EO_231928.jpg,eosinophil
649,649,1650,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_23194.jpg,EO_23194.jpg,eosinophil
650,650,1651,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_232464.jpg,EO_232464.jpg,eosinophil
651,651,1652,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_232945.jpg,EO_232945.jpg,eosinophil
652,652,1654,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_233225.jpg,EO_233225.jpg,eosinophil
653,653,1655,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_233482.jpg,EO_233482.jpg,eosinophil
654,654,1657,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_233532.jpg,EO_233532.jpg,eosinophil
655,655,1659,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_234166.jpg,EO_234166.jpg,eosinophil
656,656,1661,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_234694.jpg,EO_234694.jpg,eosinophil
657,657,1662,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_235307.jpg,EO_235307.jpg,eosinophil
658,658,1663,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_23571.jpg,EO_23571.jpg,eosinophil
659,659,1666,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_236288.jpg,EO_236288.jpg,eosinophil
660,660,1669,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_236965.jpg,EO_236965.jpg,eosinophil
661,661,1671,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_23704.jpg,EO_23704.jpg,eosinophil
662,662,1672,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_237312.jpg,EO_237312.jpg,eosinophil
663,663,1673,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_237789.jpg,EO_237789.jpg,eosinophil
664,664,1677,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_238985.jpg,EO_238985.jpg,eosinophil
665,665,1678,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_239013.jpg,EO_239013.jpg,eosinophil
666,666,1683,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_240352.jpg,EO_240352.jpg,eosinophil
667,667,1684,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_240687.jpg,EO_240687.jpg,eosinophil
668,668,1688,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_241392.jpg,EO_241392.jpg,eosinophil
669,669,1689,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_241482.jpg,EO_241482.jpg,eosinophil
670,670,1690,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_241496.jpg,EO_241496.jpg,eosinophil
671,671,1692,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_241971.jpg,EO_241971.jpg,eosinophil
672,672,1695,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_243092.jpg,EO_243092.jpg,eosinophil
673,673,1696,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_243308.jpg,EO_243308.jpg,eosinophil
674,674,1699,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_244392.jpg,EO_244392.jpg,eosinophil
675,675,1700,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_244789.jpg,EO_244789.jpg,eosinophil
676,676,1701,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_244915.jpg,EO_244915.jpg,eosinophil
677,677,1702,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_24568.jpg,EO_24568.jpg,eosinophil
678,678,1705,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_246684.jpg,EO_246684.jpg,eosinophil
679,679,1707,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_247089.jpg,EO_247089.jpg,eosinophil
680,680,1709,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_247374.jpg,EO_247374.jpg,eosinophil
681,681,1710,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_24753.jpg,EO_24753.jpg,eosinophil
682,682,1711,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_247533.jpg,EO_247533.jpg,eosinophil
683,683,1712,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_247560.jpg,EO_247560.jpg,eosinophil
684,684,1713,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_247735.jpg,EO_247735.jpg,eosinophil
685,685,1715,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_24835.jpg,EO_24835.jpg,eosinophil
686,686,1716,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_248363.jpg,EO_248363.jpg,eosinophil
687,687,1717,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_248809.jpg,EO_248809.jpg,eosinophil
688,688,1718,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_248889.jpg,EO_248889.jpg,eosinophil
689,689,1719,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_248919.jpg,EO_248919.jpg,eosinophil
690,690,1720,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_249066.jpg,EO_249066.jpg,eosinophil
691,691,1721,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_249533.jpg,EO_249533.jpg,eosinophil
692,692,1722,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_249877.jpg,EO_249877.jpg,eosinophil
693,693,1724,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_250649.jpg,EO_250649.jpg,eosinophil
694,694,1725,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_25065.jpg,EO_25065.jpg,eosinophil
695,695,1728,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_25085.jpg,EO_25085.jpg,eosinophil
696,696,1729,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_250964.jpg,EO_250964.jpg,eosinophil
697,697,1730,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_25099.jpg,EO_25099.jpg,eosinophil
698,698,1731,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_251668.jpg,EO_251668.jpg,eosinophil
699,699,1732,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_251778.jpg,EO_251778.jpg,eosinophil
700,700,1733,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_252025.jpg,EO_252025.jpg,eosinophil
701,701,1735,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_253192.jpg,EO_253192.jpg,eosinophil
702,702,1736,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_253370.jpg,EO_253370.jpg,eosinophil
703,703,1737,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_253401.jpg,EO_253401.jpg,eosinophil
704,704,1738,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_253430.jpg,EO_253430.jpg,eosinophil
705,705,1739,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_25350.jpg,EO_25350.jpg,eosinophil
706,706,1740,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_253983.jpg,EO_253983.jpg,eosinophil
