,Patient_ID,file_path,filename,class,size
8305,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Lymphocyte\LY_10920224.jpg,LY_10920224.jpg,lymphocyte,"(363, 360, 3)"
8306,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Lymphocyte\LY_10920228.jpg,LY_10920228.jpg,lymphocyte,"(363, 360, 3)"
8307,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Lymphocyte\LY_10920235.jpg,LY_10920235.jpg,lymphocyte,"(363, 360, 3)"
8308,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Lymphocyte\LY_10920237.jpg,LY_10920237.jpg,lymphocyte,"(363, 360, 3)"
8309,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Lymphocyte\LY_10920238.jpg,LY_10920238.jpg,lymphocyte,"(363, 360, 3)"
8310,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Lymphocyte\LY_10920244.jpg,LY_10920244.jpg,lymphocyte,"(363, 360, 3)"
8311,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Lymphocyte\LY_10920250.jpg,LY_10920250.jpg,lymphocyte,"(363, 360, 3)"
8312,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Lymphocyte\LY_10920252.jpg,LY_10920252.jpg,lymphocyte,"(363, 360, 3)"
8313,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Lymphocyte\LY_10920256.jpg,LY_10920256.jpg,lymphocyte,"(363, 360, 3)"
8314,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Lymphocyte\LY_10920259.jpg,LY_10920259.jpg,lymphocyte,"(363, 360, 3)"
8315,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Lymphocyte\LY_10920261.jpg,LY_10920261.jpg,lymphocyte,"(363, 360, 3)"
8316,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Lymphocyte\LY_10920262.jpg,LY_10920262.jpg,lymphocyte,"(363, 360, 3)"
8317,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Lymphocyte\LY_10920268.jpg,LY_10920268.jpg,lymphocyte,"(363, 360, 3)"
8318,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Lymphocyte\LY_10920282.jpg,LY_10920282.jpg,lymphocyte,"(363, 360, 3)"
8319,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Lymphocyte\LY_10920283.jpg,LY_10920283.jpg,lymphocyte,"(363, 360, 3)"
8320,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Lymphocyte\LY_10920284.jpg,LY_10920284.jpg,lymphocyte,"(363, 360, 3)"
8321,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Lymphocyte\LY_10920285.jpg,LY_10920285.jpg,lymphocyte,"(363, 360, 3)"
8322,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Lymphocyte\LY_10920288.jpg,LY_10920288.jpg,lymphocyte,"(363, 360, 3)"
8323,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Lymphocyte\LY_10920291.jpg,LY_10920291.jpg,lymphocyte,"(363, 360, 3)"
8324,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Lymphocyte\LY_10920292.jpg,LY_10920292.jpg,lymphocyte,"(363, 360, 3)"
8325,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Lymphocyte\LY_10920293.jpg,LY_10920293.jpg,lymphocyte,"(363, 360, 3)"
8344,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Metamyelocyte\MMY_10920236.jpg,MMY_10920236.jpg,ig,"(363, 360, 3)"
8345,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920154.jpg,MO_10920154.jpg,monocyte,"(363, 360, 3)"
8346,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920161.jpg,MO_10920161.jpg,monocyte,"(363, 360, 3)"
8347,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920163.jpg,MO_10920163.jpg,monocyte,"(363, 360, 3)"
8348,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920165.jpg,MO_10920165.jpg,monocyte,"(363, 360, 3)"
8349,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920167.jpg,MO_10920167.jpg,monocyte,"(363, 360, 3)"
8350,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920172.jpg,MO_10920172.jpg,monocyte,"(363, 360, 3)"
8351,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920173.jpg,MO_10920173.jpg,monocyte,"(363, 360, 3)"
8352,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920177.jpg,MO_10920177.jpg,monocyte,"(363, 360, 3)"
8353,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920179.jpg,MO_10920179.jpg,monocyte,"(363, 360, 3)"
8354,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920185.jpg,MO_10920185.jpg,monocyte,"(363, 360, 3)"
8355,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920191.jpg,MO_10920191.jpg,monocyte,"(363, 360, 3)"
8356,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920194.jpg,MO_10920194.jpg,monocyte,"(363, 360, 3)"
8357,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920196.jpg,MO_10920196.jpg,monocyte,"(363, 360, 3)"
8358,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920198.jpg,MO_10920198.jpg,monocyte,"(363, 360, 3)"
8359,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920200.jpg,MO_10920200.jpg,monocyte,"(363, 360, 3)"
8360,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920203.jpg,MO_10920203.jpg,monocyte,"(363, 360, 3)"
8361,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920204.jpg,MO_10920204.jpg,monocyte,"(363, 360, 3)"
8362,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920206.jpg,MO_10920206.jpg,monocyte,"(363, 360, 3)"
8363,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920207.jpg,MO_10920207.jpg,monocyte,"(363, 360, 3)"
8364,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920209.jpg,MO_10920209.jpg,monocyte,"(363, 360, 3)"
8365,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920210.jpg,MO_10920210.jpg,monocyte,"(363, 360, 3)"
8366,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920218.jpg,MO_10920218.jpg,monocyte,"(363, 360, 3)"
8367,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920225.jpg,MO_10920225.jpg,monocyte,"(363, 360, 3)"
8368,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920226.jpg,MO_10920226.jpg,monocyte,"(363, 360, 3)"
8369,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920227.jpg,MO_10920227.jpg,monocyte,"(363, 360, 3)"
8370,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920242.jpg,MO_10920242.jpg,monocyte,"(363, 360, 3)"
8371,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920243.jpg,MO_10920243.jpg,monocyte,"(363, 360, 3)"
8372,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920248.jpg,MO_10920248.jpg,monocyte,"(363, 360, 3)"
8373,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920251.jpg,MO_10920251.jpg,monocyte,"(363, 360, 3)"
8374,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920254.jpg,MO_10920254.jpg,monocyte,"(363, 360, 3)"
8375,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920255.jpg,MO_10920255.jpg,monocyte,"(363, 360, 3)"
8376,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920257.jpg,MO_10920257.jpg,monocyte,"(363, 360, 3)"
8377,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920260.jpg,MO_10920260.jpg,monocyte,"(363, 360, 3)"
8378,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920263.jpg,MO_10920263.jpg,monocyte,"(363, 360, 3)"
8379,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920264.jpg,MO_10920264.jpg,monocyte,"(363, 360, 3)"
8380,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920265.jpg,MO_10920265.jpg,monocyte,"(363, 360, 3)"
8381,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920266.jpg,MO_10920266.jpg,monocyte,"(363, 360, 3)"
8382,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920277.jpg,MO_10920277.jpg,monocyte,"(363, 360, 3)"
8383,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920290.jpg,MO_10920290.jpg,monocyte,"(363, 360, 3)"
8384,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Monocyte\MO_10920296.jpg,MO_10920296.jpg,monocyte,"(363, 360, 3)"
8385,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Segmented neutrophils\SNE_10920195.jpg,SNE_10920195.jpg,neutrophil,"(363, 360, 3)"
8386,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Segmented neutrophils\SNE_10920223.jpg,SNE_10920223.jpg,neutrophil,"(363, 360, 3)"
8387,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Segmented neutrophils\SNE_10920230.jpg,SNE_10920230.jpg,neutrophil,"(363, 360, 3)"
8388,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Segmented neutrophils\SNE_10920239.jpg,SNE_10920239.jpg,neutrophil,"(363, 360, 3)"
8389,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Smudge cells\SMU_10920153.jpg,SMU_10920153.jpg,smudge,"(363, 360, 3)"
8390,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Smudge cells\SMU_10920155.jpg,SMU_10920155.jpg,smudge,"(363, 360, 3)"
8391,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Smudge cells\SMU_10920156.jpg,SMU_10920156.jpg,smudge,"(363, 360, 3)"
8392,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Smudge cells\SMU_10920158.jpg,SMU_10920158.jpg,smudge,"(363, 360, 3)"
8393,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Smudge cells\SMU_10920162.jpg,SMU_10920162.jpg,smudge,"(363, 360, 3)"
8394,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Smudge cells\SMU_10920164.jpg,SMU_10920164.jpg,smudge,"(363, 360, 3)"
8395,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Smudge cells\SMU_10920166.jpg,SMU_10920166.jpg,smudge,"(363, 360, 3)"
8396,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Smudge cells\SMU_10920168.jpg,SMU_10920168.jpg,smudge,"(363, 360, 3)"
8397,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Smudge cells\SMU_10920169.jpg,SMU_10920169.jpg,smudge,"(363, 360, 3)"
8398,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Smudge cells\SMU_10920171.jpg,SMU_10920171.jpg,smudge,"(363, 360, 3)"
8399,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Smudge cells\SMU_10920181.jpg,SMU_10920181.jpg,smudge,"(363, 360, 3)"
8400,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Smudge cells\SMU_10920182.jpg,SMU_10920182.jpg,smudge,"(363, 360, 3)"
8401,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Smudge cells\SMU_10920187.jpg,SMU_10920187.jpg,smudge,"(363, 360, 3)"
8402,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Smudge cells\SMU_10920189.jpg,SMU_10920189.jpg,smudge,"(363, 360, 3)"
8403,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Smudge cells\SMU_10920190.jpg,SMU_10920190.jpg,smudge,"(363, 360, 3)"
8404,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Smudge cells\SMU_10920197.jpg,SMU_10920197.jpg,smudge,"(363, 360, 3)"
8405,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Smudge cells\SMU_10920199.jpg,SMU_10920199.jpg,smudge,"(363, 360, 3)"
8406,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Smudge cells\SMU_10920201.jpg,SMU_10920201.jpg,smudge,"(363, 360, 3)"
8407,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Smudge cells\SMU_10920202.jpg,SMU_10920202.jpg,smudge,"(363, 360, 3)"
8408,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Smudge cells\SMU_10920213.jpg,SMU_10920213.jpg,smudge,"(363, 360, 3)"
8409,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Smudge cells\SMU_10920219.jpg,SMU_10920219.jpg,smudge,"(363, 360, 3)"
8410,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Smudge cells\SMU_10920220.jpg,SMU_10920220.jpg,smudge,"(363, 360, 3)"
8411,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Smudge cells\SMU_10920229.jpg,SMU_10920229.jpg,smudge,"(363, 360, 3)"
8412,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Smudge cells\SMU_10920232.jpg,SMU_10920232.jpg,smudge,"(363, 360, 3)"
8413,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Smudge cells\SMU_10920240.jpg,SMU_10920240.jpg,smudge,"(363, 360, 3)"
8414,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Smudge cells\SMU_10920245.jpg,SMU_10920245.jpg,smudge,"(363, 360, 3)"
8415,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Smudge cells\SMU_10920246.jpg,SMU_10920246.jpg,smudge,"(363, 360, 3)"
8416,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Smudge cells\SMU_10920270.jpg,SMU_10920270.jpg,smudge,"(363, 360, 3)"
8417,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Smudge cells\SMU_10920273.jpg,SMU_10920273.jpg,smudge,"(363, 360, 3)"
8418,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Smudge cells\SMU_10920275.jpg,SMU_10920275.jpg,smudge,"(363, 360, 3)"
8419,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Smudge cells\SMU_10920278.jpg,SMU_10920278.jpg,smudge,"(363, 360, 3)"
8420,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Smudge cells\SMU_10920281.jpg,SMU_10920281.jpg,smudge,"(363, 360, 3)"
8421,Patient_56,../images_apl_aml/All/All/Patient_56/Signed slides\Smudge cells\SMU_10920294.jpg,SMU_10920294.jpg,smudge,"(363, 360, 3)"
8422,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884199.jpg",BL_13884199.jpg,blast,"(363, 360, 3)"
8423,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884200.jpg",BL_13884200.jpg,blast,"(363, 360, 3)"
8424,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884201.jpg",BL_13884201.jpg,blast,"(363, 360, 3)"
8425,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884203.jpg",BL_13884203.jpg,blast,"(363, 360, 3)"
8426,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884204.jpg",BL_13884204.jpg,blast,"(363, 360, 3)"
8427,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884205.jpg",BL_13884205.jpg,blast,"(363, 360, 3)"
8428,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884206.jpg",BL_13884206.jpg,blast,"(363, 360, 3)"
8429,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884207.jpg",BL_13884207.jpg,blast,"(363, 360, 3)"
8430,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884208.jpg",BL_13884208.jpg,blast,"(363, 360, 3)"
8431,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884209.jpg",BL_13884209.jpg,blast,"(363, 360, 3)"
8432,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884210.jpg",BL_13884210.jpg,blast,"(363, 360, 3)"
8433,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884211.jpg",BL_13884211.jpg,blast,"(363, 360, 3)"
8434,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884212.jpg",BL_13884212.jpg,blast,"(363, 360, 3)"
8435,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884213.jpg",BL_13884213.jpg,blast,"(363, 360, 3)"
8436,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884214.jpg",BL_13884214.jpg,blast,"(363, 360, 3)"
8437,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884215.jpg",BL_13884215.jpg,blast,"(363, 360, 3)"
8438,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884216.jpg",BL_13884216.jpg,blast,"(363, 360, 3)"
8439,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884217.jpg",BL_13884217.jpg,blast,"(363, 360, 3)"
8440,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884218.jpg",BL_13884218.jpg,blast,"(363, 360, 3)"
8441,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884219.jpg",BL_13884219.jpg,blast,"(363, 360, 3)"
8442,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884220.jpg",BL_13884220.jpg,blast,"(363, 360, 3)"
8443,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884221.jpg",BL_13884221.jpg,blast,"(363, 360, 3)"
8444,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884223.jpg",BL_13884223.jpg,blast,"(363, 360, 3)"
8445,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884224.jpg",BL_13884224.jpg,blast,"(363, 360, 3)"
8446,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884225.jpg",BL_13884225.jpg,blast,"(363, 360, 3)"
8447,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884227.jpg",BL_13884227.jpg,blast,"(363, 360, 3)"
8448,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884228.jpg",BL_13884228.jpg,blast,"(363, 360, 3)"
8449,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884229.jpg",BL_13884229.jpg,blast,"(363, 360, 3)"
8450,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884230.jpg",BL_13884230.jpg,blast,"(363, 360, 3)"
8451,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884231.jpg",BL_13884231.jpg,blast,"(363, 360, 3)"
8452,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884232.jpg",BL_13884232.jpg,blast,"(363, 360, 3)"
8453,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884234.jpg",BL_13884234.jpg,blast,"(363, 360, 3)"
8454,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884235.jpg",BL_13884235.jpg,blast,"(363, 360, 3)"
8455,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884236.jpg",BL_13884236.jpg,blast,"(363, 360, 3)"
8456,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884237.jpg",BL_13884237.jpg,blast,"(363, 360, 3)"
8457,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884238.jpg",BL_13884238.jpg,blast,"(363, 360, 3)"
8458,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884239.jpg",BL_13884239.jpg,blast,"(363, 360, 3)"
8459,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884240.jpg",BL_13884240.jpg,blast,"(363, 360, 3)"
8460,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884242.jpg",BL_13884242.jpg,blast,"(363, 360, 3)"
8461,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884244.jpg",BL_13884244.jpg,blast,"(363, 360, 3)"
8462,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884245.jpg",BL_13884245.jpg,blast,"(363, 360, 3)"
8463,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884246.jpg",BL_13884246.jpg,blast,"(363, 360, 3)"
8464,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884249.jpg",BL_13884249.jpg,blast,"(363, 360, 3)"
8465,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884250.jpg",BL_13884250.jpg,blast,"(363, 360, 3)"
8466,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884251.jpg",BL_13884251.jpg,blast,"(363, 360, 3)"
8467,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884252.jpg",BL_13884252.jpg,blast,"(363, 360, 3)"
8468,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884253.jpg",BL_13884253.jpg,blast,"(363, 360, 3)"
8469,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884254.jpg",BL_13884254.jpg,blast,"(363, 360, 3)"
8470,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884255.jpg",BL_13884255.jpg,blast,"(363, 360, 3)"
8471,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884256.jpg",BL_13884256.jpg,blast,"(363, 360, 3)"
8472,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884257.jpg",BL_13884257.jpg,blast,"(363, 360, 3)"
8473,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884258.jpg",BL_13884258.jpg,blast,"(363, 360, 3)"
8474,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884261.jpg",BL_13884261.jpg,blast,"(363, 360, 3)"
8475,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884262.jpg",BL_13884262.jpg,blast,"(363, 360, 3)"
8476,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884263.jpg",BL_13884263.jpg,blast,"(363, 360, 3)"
8477,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884264.jpg",BL_13884264.jpg,blast,"(363, 360, 3)"
8478,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884265.jpg",BL_13884265.jpg,blast,"(363, 360, 3)"
8479,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884266.jpg",BL_13884266.jpg,blast,"(363, 360, 3)"
8480,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884267.jpg",BL_13884267.jpg,blast,"(363, 360, 3)"
8481,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884268.jpg",BL_13884268.jpg,blast,"(363, 360, 3)"
8482,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884269.jpg",BL_13884269.jpg,blast,"(363, 360, 3)"
8483,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884271.jpg",BL_13884271.jpg,blast,"(363, 360, 3)"
8484,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884272.jpg",BL_13884272.jpg,blast,"(363, 360, 3)"
8485,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884273.jpg",BL_13884273.jpg,blast,"(363, 360, 3)"
8486,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884275.jpg",BL_13884275.jpg,blast,"(363, 360, 3)"
8487,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884276.jpg",BL_13884276.jpg,blast,"(363, 360, 3)"
8488,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884277.jpg",BL_13884277.jpg,blast,"(363, 360, 3)"
8489,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884278.jpg",BL_13884278.jpg,blast,"(363, 360, 3)"
8490,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884279.jpg",BL_13884279.jpg,blast,"(363, 360, 3)"
8491,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884280.jpg",BL_13884280.jpg,blast,"(363, 360, 3)"
8492,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884281.jpg",BL_13884281.jpg,blast,"(363, 360, 3)"
8493,Patient_57,"../images_apl_aml/All/All/Patient_57/Signed slides\Blast, no lineage spec\BL_13884283.jpg",BL_13884283.jpg,blast,"(363, 360, 3)"
